[SYSTEM INSTANCES ENGINE TEST]


Categories [49]
-------------------------------------+--------------------------------------
Category Guid                        | Name
-------------------------------------+--------------------------------------
bfd25178-601a-4c58-9309-2da9e11c70e3 | Alarm configuration
ca50b792-d182-424a-a638-e7de46cd202c | Bookmarks
e35de37d-ba0a-4096-bd8d-77e39cdf85bc | Breakpoints
17416da3-1630-4ab1-b220-0325594825f3 | Browse Project
414200ce-c35b-4217-93a1-2d86f73732b0 | Build
4ebc6691-b26b-4788-97ab-6ef6327744d3 | C Integration
d5742efc-f5e7-4afa-80aa-70f0d0946949 | Cam
f5614d69-b692-4b91-ba8b-f64121dda81c | CFC
0e4fe93e-ceda-46d8-abe8-4cfa20d57ec5 | Clipboard
23226e40-e990-44dc-a09f-0c18732e9f6b | CNC
42645d08-79c8-4c26-8194-d34a74605945 | Composer
ae822353-0192-4008-bef3-8cf9031d41dc | Core Dump
753efa0c-dbb9-4398-ba3a-d87152304d83 | Data Sources
033a8621-611f-4ddb-a98e-6979055a41f1 | Declaration
35b7bdbb-0cde-4d4a-a81b-09a7cb73d0a7 | Device Communication
61aca6d6-f298-47be-972e-99601e7e9410 | Devices
36eeca66-590c-46d1-a8af-354162cbd2ec | Documentation
9a3ac02c-24aa-4a7b-9718-e8f20eda26a0 | FBD/LD/IL
933fd0d8-81ea-4955-b480-24146f7ddd40 | File
d805d57c-8b85-4d83-9437-bcc81c4dfca3 | Find/Replace
82cbba3f-6998-4468-bd65-97e38f6006fa | GVL Commands
ab91ad5b-a221-457b-b0a7-04dec62342cb | Help
1c2e9f16-9d60-4b9b-b468-49a44156482e | Image Pool
5d307819-752a-4ea4-bcac-d96d23491133 | Installation
ad0b4c59-2bdc-4c59-af24-0347972cc4e8 | Library Manager
6d26a0cc-3bfd-4dc8-9df0-7617b5fe4001 | Message View
02abb186-7154-49dd-9b61-6357ac0d60ee | Objects
8ddbe3c7-2966-4ba9-a27b-7db46265241d | Online
76e0174b-ce4e-4c6c-8779-5dcb5e11bdc5 | PAM Developer
a5af936c-aeb4-4467-ad07-a8f333e08490 | Persistent variables
1ad19a5c-cc4a-400a-ba50-29328b8eefb8 | Preferences
21ed0fee-175d-48ac-afb4-18a6b1fd884f | Print
2a491184-c7c5-4794-8e34-f2c1642fca4c | Project Localization
737b5cab-ca01-49b1-b766-1c41d35645df | Recipe commands
9b02afe2-8120-4067-8d26-04a648a1e608 | Redundancy commands
b0461969-9735-498f-b05d-4520385bede5 | Refactoring
4466600d-c2d6-4ac5-9c66-b33d4688adaa | ScriptEngine Commands
9e811437-f3bd-4e49-b879-480f1dfbdf81 | SFC
ef2c3a50-5ba7-4f7d-a0e1-e702df97c610 | Smart Coding
b8586cd8-c056-4b29-98bd-7ccc6ad80521 | Static Analysis
457acee4-2a8f-4ea1-a351-8fa9a7a982d3 | Text Editor
c9d546b1-4e1f-47ac-91a8-da252ae3927a | Text List
935c8124-71b3-4956-ac90-0a9b2624dcb6 | Trace
5b8b9130-d935-4c5b-a7b8-c2c0a10ffd52 | Undo/Redo
ec6d0a8d-67ec-4fe5-bf8a-2e1d83be1847 | User Management
7550cc92-8a35-4635-a6a8-7b1882215928 | View 
a1e02de2-f18a-4ea4-b2dc-56537264bc62 | Visual Commands
9238ba34-691e-47fa-ab85-9fc5919e74f1 | Visualization Manager
f5e1f8e5-8eb7-481a-aa37-562f7bc9c464 | Window


Commands [743]
-------------------------------------+--------------------------------------+------------------------------------------------------------
Category Guid                        | Command Guid                         | Name
42645d08-79c8-4c26-8194-d34a74605945 | 542f125b-ccd7-4a60-8f01-6b63e6504d84 | Create DataLogManager
42645d08-79c8-4c26-8194-d34a74605945 | f8fd87a8-01c0-43ed-9dac-7d48838cb776 | Create missing Image Pool Entries
42645d08-79c8-4c26-8194-d34a74605945 | 0c5ba7cf-2156-4b7c-bd4f-e365013d6f16 | Create Module from selected FB
42645d08-79c8-4c26-8194-d34a74605945 | e7f85b26-3f14-44e0-9d95-d5690bbf2658 | Go to Definition
42645d08-79c8-4c26-8194-d34a74605945 | 3df3488f-3f58-42c1-8d92-7f920fcd6603 | Create missing Text List Entries
42645d08-79c8-4c26-8194-d34a74605945 | 75ff31ca-b1fa-4947-9f5b-d32fc87657d6 | Show Module References View
42645d08-79c8-4c26-8194-d34a74605945 | 8ba25795-3425-47e0-97db-c52fd683749b | Create Macro Module
42645d08-79c8-4c26-8194-d34a74605945 | c359b64c-3121-4ec9-ac63-7935f9d6be9a | Create Extension Module
42645d08-79c8-4c26-8194-d34a74605945 | 2f1a1d38-b8d9-4b73-824c-1737e859aa65 | Wildcard Selection
42645d08-79c8-4c26-8194-d34a74605945 | 4dcad734-fc5c-43c5-a2b5-596f2ff5219b | (DEBUG) Delete all hidden/transient devices
42645d08-79c8-4c26-8194-d34a74605945 | 97e0dafc-9997-4dbf-ba07-932df6c9844c | Sign all selected Modules
42645d08-79c8-4c26-8194-d34a74605945 | 4c0128e7-9ce6-4846-8abb-36a2be3676af | Toggle child index visibility (DEBUG)
42645d08-79c8-4c26-8194-d34a74605945 | 6e9bb326-c01b-45ee-8df8-e686fe123def | Create PersistenceManager
ae822353-0192-4008-bef3-8cf9031d41dc | 98e47539-7806-42d2-80a2-3a052944d468 | Create Core Dump
ae822353-0192-4008-bef3-8cf9031d41dc | 09378f3a-5156-4ef1-85ae-9d06b5e5a6ef | Load Core Dump
ae822353-0192-4008-bef3-8cf9031d41dc | 7b3bd753-4e10-4dfa-a71a-a4b2e640a5bc | Close Core Dump
ae822353-0192-4008-bef3-8cf9031d41dc | 777fa26b-dbe6-434e-a72d-00ca7ff0907f | Load device log from Core Dump
5b8b9130-d935-4c5b-a7b8-c2c0a10ffd52 | 9eccaf22-3293-4165-943e-88c2c40b4a58 | Undo
5b8b9130-d935-4c5b-a7b8-c2c0a10ffd52 | 871b29a1-9e9f-47f9-a5ce-d56c40976743 | Redo
0e4fe93e-ceda-46d8-abe8-4cfa20d57ec5 | 586fb001-60ca-4dd1-a2f9-f9319ee13c95 | Cut
0e4fe93e-ceda-46d8-abe8-4cfa20d57ec5 | e76b8e0b-9247-41e7-93d5-80fe36af9449 | Copy
0e4fe93e-ceda-46d8-abe8-4cfa20d57ec5 | 73a7678b-2707-44f6-963b-8a4b3c05a331 | Paste
0e4fe93e-ceda-46d8-abe8-4cfa20d57ec5 | c5aaecf0-f55a-4864-871e-4584d1ccc9af | Delete
0e4fe93e-ceda-46d8-abe8-4cfa20d57ec5 | 1c36ca5e-e26d-4edc-9ab7-c7d87690c328 | Select All
61aca6d6-f298-47be-972e-99601e7e9410 | 9790ad8b-5ecd-4840-8cce-be68aaf1d5e9 | Device Repository...
61aca6d6-f298-47be-972e-99601e7e9410 | a3cb0388-da1d-40d7-8455-de494fb0e527 | Download missing device description
5d307819-752a-4ea4-bcac-d96d23491133 | c748310a-0784-46c2-8475-0439c495869b | Library Repository...
ad0b4c59-2bdc-4c59-af24-0347972cc4e8 | 4f2952df-747f-4c91-9f8d-46f87680faa2 | Add Library...
ad0b4c59-2bdc-4c59-af24-0347972cc4e8 | 074427ab-e05a-4680-92c4-86b069ae881c | Properties...
ad0b4c59-2bdc-4c59-af24-0347972cc4e8 | 73d6ea58-232c-47dd-ad9e-7f608518ec27 | Try To Reload Library
ad0b4c59-2bdc-4c59-af24-0347972cc4e8 | c8d936b4-32b6-47ca-bafd-ead29338deb4 | Placeholders...
ad0b4c59-2bdc-4c59-af24-0347972cc4e8 | 4ff87f84-9524-45e9-a19f-a6b3c55c59fa | Export Library...
7550cc92-8a35-4635-a6a8-7b1882215928 | 356e4a32-5638-4565-915a-de143fe91bfc | Classic Cross Reference List
17416da3-1630-4ab1-b220-0325594825f3 | 94201411-71c8-4a93-a861-a2887db6bc1e | Browse Cross References in Classic View
7550cc92-8a35-4635-a6a8-7b1882215928 | 5ed0375d-1278-4af6-b4c8-29beaff95f43 | Cross Reference List
7550cc92-8a35-4635-a6a8-7b1882215928 | 0a1c8a75-99da-47fe-a1f1-2eb258f623df | Call Tree
17416da3-1630-4ab1-b220-0325594825f3 | 2d499d13-af93-43b4-afda-e98349935b51 | Browse Cross References
17416da3-1630-4ab1-b220-0325594825f3 | 3f4567d6-13e3-463c-8c7c-6edfefe488a4 | Browse Call Tree
753efa0c-dbb9-4398-ba3a-d87152304d83 | cb7c20d0-19b8-45f5-ae50-0f2f806efeab | Go To Mapping
753efa0c-dbb9-4398-ba3a-d87152304d83 | 54b1e3a7-47bc-47d6-974d-82e5cd6e2867 | Convert data server to data sources manager
9e811437-f3bd-4e49-b879-480f1dfbdf81 | 940b1721-68ab-4786-825a-819566daa5b3 | Insert step-transition
9e811437-f3bd-4e49-b879-480f1dfbdf81 | 351754c0-5b83-4218-80e1-f0e80e657f72 | Insert step-transition after
9e811437-f3bd-4e49-b879-480f1dfbdf81 | 5bd1ab71-27dc-403e-9c56-2e9579ae5fc2 | Insert transition
9e811437-f3bd-4e49-b879-480f1dfbdf81 | bbc7bc6a-e9c3-4e40-b88f-bddb6c9befb0 | Insert transition after
9e811437-f3bd-4e49-b879-480f1dfbdf81 | 59f1042a-27fb-453d-893b-a88e39a18c51 | Insert step
9e811437-f3bd-4e49-b879-480f1dfbdf81 | 65c3faca-ef86-4694-a171-3d9f28dc8b6f | Insert step after
9e811437-f3bd-4e49-b879-480f1dfbdf81 | 85936005-4d28-49ff-95c2-41e58bd3945d | Insert branch
9e811437-f3bd-4e49-b879-480f1dfbdf81 | dd65dd13-00b0-45ed-91b8-64211859e1f5 | Insert branch right
9e811437-f3bd-4e49-b879-480f1dfbdf81 | 05badf67-3260-4987-b35d-7e91e65405d1 | Insert jump
9e811437-f3bd-4e49-b879-480f1dfbdf81 | bb80384b-5f04-4f43-a475-aee2d3d45b1e | Insert jump after
9e811437-f3bd-4e49-b879-480f1dfbdf81 | 059bd758-bf2b-4bd8-8eaf-6043f98ccb49 | Insert macro
9e811437-f3bd-4e49-b879-480f1dfbdf81 | 12b42af1-741b-416d-a24c-0c643592f72f | Insert macro after
9e811437-f3bd-4e49-b879-480f1dfbdf81 | 2a4fa2c6-c583-4de4-89e6-9932798859c6 | Insert action association
9e811437-f3bd-4e49-b879-480f1dfbdf81 | f0830a30-cc43-4de5-ac6a-2e0462076faa | Insert action association after
9e811437-f3bd-4e49-b879-480f1dfbdf81 | 1360e7e6-4106-42ad-8635-9b46fdfc20ac | Zoom into macro
9e811437-f3bd-4e49-b879-480f1dfbdf81 | 2c92dd9c-ce1a-4e30-a1c1-a7e44f512cad | Zoom out of macro
9e811437-f3bd-4e49-b879-480f1dfbdf81 | d62daf72-21c9-4c8d-ad23-6b70ccd4bee1 | Parallel
9e811437-f3bd-4e49-b879-480f1dfbdf81 | db8a975d-3aa8-432c-92f8-069d3395a48b | Alternative
9e811437-f3bd-4e49-b879-480f1dfbdf81 | acef1039-3caa-49e0-b712-7194fd005368 | Init step
9e811437-f3bd-4e49-b879-480f1dfbdf81 | 376046e4-f3b0-4824-aa09-0359e558c665 | Add entry action
9e811437-f3bd-4e49-b879-480f1dfbdf81 | f8889734-074a-4c26-b8dd-7e32f6578c1b | Add exit action
9e811437-f3bd-4e49-b879-480f1dfbdf81 | 88c0076a-6560-476c-9cba-078604d44473 | Paste after
9e811437-f3bd-4e49-b879-480f1dfbdf81 | 1e3e7143-9a10-4082-88fc-3bfd4ff4491a | Set
9e811437-f3bd-4e49-b879-480f1dfbdf81 | 2a53ee11-e83b-4e1f-a402-a87f5ae7acab | Remove
9e811437-f3bd-4e49-b879-480f1dfbdf81 | dcd1ee27-6f0f-482f-b8a3-cf4d7d051887 | Hide embedded objects
7550cc92-8a35-4635-a6a8-7b1882215928 | 79d46924-f2b6-454d-8c0e-500222a234f0 | Element properties
61aca6d6-f298-47be-972e-99601e7e9410 | 775bc19d-226e-484b-bd53-c330620b085b | Create Planning Task
d5742efc-f5e7-4afa-80aa-70f0d0946949 | 3cf0021b-6732-4212-95ff-b8800d92de14 | Read Cam Data from ASCII Table
d5742efc-f5e7-4afa-80aa-70f0d0946949 | 18917806-7809-4176-9840-9170c61c4db5 | Write Cam Data into ASCII Table
d5742efc-f5e7-4afa-80aa-70f0d0946949 | 894aa1f7-7e5b-4a72-bb74-93e5bb829d06 | Read Cam Online File
d5742efc-f5e7-4afa-80aa-70f0d0946949 | 85e190b2-8534-4041-a719-185616504303 | Write Cam Online File
d5742efc-f5e7-4afa-80aa-70f0d0946949 | 6a1e5d38-2d0d-4ed1-832e-e5cf622e38eb | Display generated Code
23226e40-e990-44dc-a09f-0c18732e9f6b | 06ea453d-5927-49a6-9401-9655164f6843 | Show preprocessed Path
23226e40-e990-44dc-a09f-0c18732e9f6b | 52e36646-a188-4c4b-a831-9b291acf3b3f | Show Interpolation Points
23226e40-e990-44dc-a09f-0c18732e9f6b | ee5bfa75-59ea-4437-8dbc-daeacdd6b908 | Step Suppression
23226e40-e990-44dc-a09f-0c18732e9f6b | 66e7a180-84c6-410c-b892-5f2cf54d731e | Show Grid
23226e40-e990-44dc-a09f-0c18732e9f6b | 969cd8bd-c5c5-44b8-ba03-f41c52608966 | CNC Info
23226e40-e990-44dc-a09f-0c18732e9f6b | a5915b1b-303e-4fdf-a2e1-b359a0e1cd96 | Load Program from ASCII File
23226e40-e990-44dc-a09f-0c18732e9f6b | 665ecf38-7a22-473c-990b-8a9ba0831504 | Write Program to ASCII File
23226e40-e990-44dc-a09f-0c18732e9f6b | 574efe02-1219-4694-b70d-e51bd8bab92d | Import from DXF File
23226e40-e990-44dc-a09f-0c18732e9f6b | 4d870f0d-007c-4d0d-9bdf-deb22596fb2a | Show End points
23226e40-e990-44dc-a09f-0c18732e9f6b | 33ec10ea-3503-4f83-b0a2-608ac01ae4c9 | Move Program
23226e40-e990-44dc-a09f-0c18732e9f6b | 5d50205e-f7cb-4690-ae42-315471d4bf71 | Rotate Program
23226e40-e990-44dc-a09f-0c18732e9f6b | 2bdce0ff-e737-4c9d-b5fd-7742c2042a65 | Scale Program
23226e40-e990-44dc-a09f-0c18732e9f6b | dd6fc36e-91e5-4834-a5ac-8b5ebd7eb859 | Reverse Direction
23226e40-e990-44dc-a09f-0c18732e9f6b | d6260578-3827-41af-8045-7197513ca0dc | Renumber CNC Program
23226e40-e990-44dc-a09f-0c18732e9f6b | 25bf20a9-6c65-4afa-9c90-4d1b6597cbad | Scroll Path View
23226e40-e990-44dc-a09f-0c18732e9f6b | d6de1efb-110a-481c-b507-0aa1c015c056 | Analyze Dynamics
23226e40-e990-44dc-a09f-0c18732e9f6b | d374416a-628f-4ec9-8b90-c245ab5c19cd | Set Variables
23226e40-e990-44dc-a09f-0c18732e9f6b | 24f63495-edd0-477e-b328-50486a83bd52 | Perspective Projection
61aca6d6-f298-47be-972e-99601e7e9410 | a9b7850c-b309-4931-838a-bb8c928a2528 | Add SoftMotion CiA402 Axis
61aca6d6-f298-47be-972e-99601e7e9410 | 9a7bdc11-af13-4478-adb8-967943652ed6 | Add SoftMotion Sercos Axis
61aca6d6-f298-47be-972e-99601e7e9410 | 2dea501c-f290-4930-9a54-11b266889c07 | Add SoftMotion SoE Axis
61aca6d6-f298-47be-972e-99601e7e9410 | 6bacca9e-b0e1-4d69-934e-6ab2767471fa | Add SoftMotionLight CiA402 Axis

Attempting to add the commands to a dictionary...
Commands were successfully added to the dictionary.

Batch Commands [582]
----------------------------------------------------+--------------------------------------------------------------------------------
Batch Command (Key)                                 | Name (Value)
----------------------------------------------------+--------------------------------------------------------------------------------
                                                    | Download missing device description
AlarmConfig|AddLatchVarColumn                       | Add latch var column
AlarmConfig|AddMessageColumn                        | Add message column
AlarmConfig|AlarmStorageCsvExport                   | CSV export of Alarm Storage
AlarmConfig|exportAlarms                            | Export alarms
AlarmConfig|importAlarms                            | Import alarms
AlarmConfig|RemoveLatchVarColumn                    | Remove latch var column
AlarmConfig|RemoveMessageColumn                     | Remove message column
autodeclare                                         | Auto Declare...
bookmark|clearall                                   | Clear All Bookmarks (active editor)
bookmark|clearallglobal                             | Clear All Bookmarks
bookmark|next                                       | Next Bookmark (active editor)
bookmark|nextglobal                                 | Next Bookmark
bookmark|previous                                   | Previous Bookmark (active editor)
bookmark|previousglobal                             | Previous Bookmark
bookmark|toggle                                     | Toggle Bookmark
breakpoints|edit                                    | Edit Breakpoint...
breakpoints|enable                                  | Disable Breakpoint
breakpoints|new                                     | New Breakpoint...
breakpoints|runtocursor                             | Run to Cursor
breakpoints|setnextstatement                        | Set next Statement
breakpoints|showcurrentstatement                    | Show next Statement
breakpoints|stepinto                                | Step Into
breakpoints|stepout                                 | Step Out
breakpoints|stepover                                | Step Over
breakpoints|toggle                                  | Toggle Breakpoint
browse|calltree                                     | Browse Call Tree
browse|crossreferences                              | Browse Cross References
browse|gotodefinition                               | Go To Definition
browse|gotoinstance                                 | Go To Instance
browse|gotoreference                                | Go To Reference
browse|legacycrossreferences                        | Browse Cross References in Classic View
cfc|addinputpin                                     | Add Input Pin
cfc|addoutputpin                                    | Add Output Pin
cfc|clearcheckpoints                                | Clear Control Points
cfc|connectionmark                                  | Connection Mark
cfc|connectselectedpins                             | Connect Selected Pins
cfc|createcheckpoint                                | Create Control Point
cfc|createelementgroup                              | Create group
cfc|editpagesize                                    | Edit Page Size...
cfc|editparameters                                  | Edit Parameters...
cfc|editworkingsheet                                | Edit Worksheet...
cfc|eneno                                           | EN/ENO
cfc|forcevalue                                      | Force Function Block Input...
cfc|incurparametervalues                            | Save Prepared Parameters to Project
cfc|movedown                                        | Move Down
cfc|moveup                                          | Move Up
cfc|negate                                          | Negate
cfc|order|dataflow                                  | Order By Data Flow
cfc|order|topology                                  | Order By Topology
cfc|prepareforce                                    | Prepare Box For Forcing
cfc|removecheckpoint                                | Remove Control Point
cfc|removeunusedpins                                | Remove Unused Pins
cfc|resetpins                                       | Reset Pins
cfc|routeallconnections                             | Route All Connections
cfc|selectconnectedpins                             | Select Connected Pins
cfc|sendtoback                                      | Send To Back
cfc|sendtofront                                     | Send To Front
cfc|setexecutionorder                               | Set Execution Order...
cfc|setreset|none                                   | None
cfc|setreset|ref                                    | REF= (Reference Assignment)
cfc|setreset|reset                                  | R (Reset)
cfc|setreset|set                                    | S (Set)
cfc|ungroupelements                                 | Ungroup
cfc|unlockconnection                                | Unlock Connection
cfc|useattributedmemberasinput                      | Use Attributed Member As Input
cfc|viewlanguagemodel                               | View Language Model...
Clear                                               | Reorder list and clear gaps
compile|ShowCompileChangeDetails                    | Show details of offline code changes
Composer|Generate                                   | Generate
Composer|GeneratorConfig                            | Generator Configuration...
Composer|ReadModules                                | Scan
Composer|UpdateAll                                  | Update all Instances
coredump|close                                      | Close Core Dump
coredump|create                                     | Create Core Dump
coredump|load                                       | Load Core Dump
coredump|loadlog                                    | Load device log from Core Dump
csourcecomponent|exportiecfunctions                 | Create stub implementation in C
csourcecomponent|exportproject                      | Export C sources
csourcecomponent|listfunctions                      | Create IEC interface
csourcecomponent|openide                            | Open in IDE
csourcecomponent|updatesources                      | Update C sources
databreakpoints|new                                 | New Data Breakpoint...
datasourceseditor|convertdataservertodatasources    | Convert data server to data sources manager
datasourceseditor|gototypedefinition                | Go To Mapping
debug|addwatch                                      | Add Watch
device|add                                          | Add Device...
device|exportcsv                                    | Export mappings to CSV...
device|importcsv                                    | Import mappings from CSV...
device|insert                                       | Insert Device...
device|plug                                         | Plug Device...
device|replace                                      | Update Device...
device|scan                                         | Scan For Devices...
device|simplemapping                                | Edit IO mapping
devicecommunication|adddevice                       | Add Device...
devicecommunication|addgateway                      | Add Gateway...
devicecommunication|changedevicename                | Change Device Name...
devicecommunication|connectgateway                  | Configure the local Gateway...
devicecommunication|deletedevice                    | Delete selected Device
devicecommunication|editgateway                     | Edit Gateway...
devicecommunication|removeapplication               | Remove applications from device
devicecommunication|removeapplications              | Remove application from device
devicecommunication|resolveaddress                  | Scan for device by address
devicecommunication|resolveipaddress                | Scan for Device by IP Address
devicecommunication|resolvename                     | Scan for device by name
devicecommunication|scannetwork                     | Scan Network
devicecommunication|send_echo_service               | Send echo service...
devicecommunication|setactivepath                   | Set Active Path
edit|copy                                           | Copy
edit|cut                                            | Cut
edit|delete                                         | Delete
edit|find                                           | Find
edit|find|project                                   | Find in Project
edit|findnext                                       | Find Next
edit|findnextselected                               | Find Next (Selected)
edit|findprevious                                   | Find Previous
edit|findpreviousselected                           | Find Previous (Selected)
edit|paste                                          | Paste
edit|redo                                           | Redo
edit|replace                                        | Replace
edit|replace|project                                | Replace in Project
edit|selectall                                      | Select All
edit|undo                                           | Undo
enum|convert_to_text_list_enum                      | Add text list support
export|xml                                          | Generate  Sercos SCI xml
file|archive|extract                                | Extract Archive...
file|archive|save                                   | Save/Send Archive...
file|close                                          | Close Project
file|exit                                           | Exit
file|new                                            | New Project...
file|open                                           | Open Project...
file|projectinfo                                    | Project Information...
file|projectsettings                                | Project Settings...
file|save                                           | Save Project
file|saveandinstall                                 | Save Project And Install Into Library Repository
file|saveas                                         | Save Project As...
file|saveascompiledlibrary                          | Save Project As Compiled Library...
forcelist|watchallforces                            | Watch all Forces
frame|about                                         | About...
frame|autohide                                      | Auto Hide
frame|closealleditors                               | Close all editors
frame|closealleditorsbutthis                        | Close all editors but this
frame|closealleditorsofinactiveapplications         | Close all editors of inactive applications
frame|closeeditor                                   | Close editor
frame|customize                                     | Customize...
frame|dock                                          | Dock
frame|float                                         | Float
frame|newhorztabgroup                               | New Horizontal Tab Group
frame|newverttabgroup                               | New Vertical Tab Group
frame|nexteditor                                    | Next Editor
frame|nextpane                                      | Next Pane
frame|options                                       | Options...
frame|options|import_export                         | Import and Export Options...
frame|previouseditor                                | Previous Editor
frame|previouspane                                  | Previous Pane
frame|properties                                    | Properties...
frame|selectobjectinnavigator                       | Select Object in Navigator
frame|selectparentobjectinnavigator                 | Select Parent Object in Navigator
frame|togglefirstpane                               | Toggle First Pane
frame|togglefullscreen                              | Full Screen
frame|togglesecondpane                              | Toggle Second Pane
frame|window0                                       | 1   (Window 1)
frame|window1                                       | 2   (Window 2)
frame|window2                                       | 3   (Window 3)
frame|window3                                       | 4   (Window 4)
frame|window4                                       | 5   (Window 5)
frame|window5                                       | 6   (Window 6)
frame|window6                                       | 7   (Window 7)
frame|window7                                       | 8   (Window 8)
frame|window8                                       | 9   (Window 9)
frame|window9                                       | 10   (Window 10)
frame|windows                                       | Windows...
gw_config_form|add_main_net                         | Add top level interface...
gw_config_form|add_setting                          | Add configuration setting...
gw_config_form|add_sub_net                          | Add sub level interface...
help|contents                                       | Contents
help|index                                          | Index
help|search                                         | Search
help|usageanalysis                                  | Display Usage Analysis Data...
imagepool|insertimage                               | Insert Image
inputassistant                                      | Input Assistant...
installation|devicerepository                       | Device Repository...
installation|libraryrepository                      | Library Repository...
installation|packagemanager                         | Package Manager...
installation|visualelementrepository                | Visual Element Repository
installation|visualizationstylesrepository          | Visualization Style Repository...
internal|dumpallvisualizations                      | TODO: DumpAllVisualizations
internal|updatedatasourceguids                      | TODO: Update data source guids
internal|updatelmguids                              | TODO: Reset and update languagemodelguids
libman|add                                          | Add Library...
libman|export                                       | Export Library...
libman|exportlibdoc                                 | Doc Export
libman|placeholders                                 | Placeholders...
libman|properties                                   | Properties...
libman|reload                                       | Try To Reload Library
localize|createfile                                 | Create Localization Template...
localize|project                                    | Localize Project...
manage|localization                                 | Manage Localizations...
messages|gotosourcepos                              | Go To Source Position
messages|next                                       | Next Message
messages|prev                                       | Previous Message
network|adden                                       | Add/remove EN/ENO
network|changetext                                  | Modify Text
network|deleteilline                                | Delete IL line
network|goto                                        | Go To...
network|insertassign                                | Insert Assignment
network|insertbox                                   | Insert Box
network|insertboxeneno                              | Insert Box with EN/ENO
network|insertboxparallel                           | Insert Box Parallel (below)
network|insertbranch                                | Insert Branch
network|insertbranchabove                           | Insert Branch above
network|insertbranchbelow                           | Insert Branch below
network|insertcoil                                  | Insert Coil
network|insertcontact                               | Insert Contact
network|insertcontactparallel                       | Insert Contact Parallel (above)
network|insertcontactparallelbelow                  | Insert Contact Parallel (below)
network|insertcontactright                          | Insert Contact (right)
network|insertconversionbox                         | Insert conversion operator
network|insertcustombox0                            | Insert ADD box
network|insertcustombox1                            | Insert SUB box
network|insertcustombox10                           | Insert SR box
network|insertcustombox11                           | Insert RS box
network|insertcustombox12                           | Insert CTU box
network|insertcustombox13                           | Insert CTD box
network|insertcustombox14                           | Insert CTUD box
network|insertcustombox15                           | Insert TON box
network|insertcustombox16                           | Insert TOF box
network|insertcustombox17                           | Insert TP box
network|insertcustombox18                           | Insert F_TRIG box
network|insertcustombox19                           | Insert R_TRIG box
network|insertcustombox2                            | Insert MUL box
network|insertcustombox20                           | Insert CustomBox20 box
network|insertcustombox21                           | Insert CustomBox21 box
network|insertcustombox22                           | Insert CustomBox22 box
network|insertcustombox23                           | Insert CustomBox23 box
network|insertcustombox24                           | Insert CustomBox24 box
network|insertcustombox25                           | Insert CustomBox25 box
network|insertcustombox26                           | Insert CustomBox26 box
network|insertcustombox27                           | Insert CustomBox27 box
network|insertcustombox28                           | Insert CustomBox28 box
network|insertcustombox29                           | Insert CustomBox29 box
network|insertcustombox3                            | Insert DIV box
network|insertcustombox30                           | Insert CustomBox30 box
network|insertcustombox31                           | Insert CustomBox31 box
network|insertcustombox4                            | Insert LT box
network|insertcustombox5                            | Insert LE box
network|insertcustombox6                            | Insert EQ box
network|insertcustombox7                            | Insert GE box
network|insertcustombox8                            | Insert GT box
network|insertcustombox9                            | Insert NE box
network|insertemptybox                              | Insert Empty Box
network|insertemptyboxeneno                         | Insert Empty Box with EN/ENO
network|insertexecutebox                            | Insert Execute Box
network|insertilline                                | Insert IL line below
network|insertinput                                 | Insert Input
network|insertjump                                  | Insert Jump
network|insertlabel                                 | Insert label
network|insertnegatedcontact                        | Insert Negated Contact
network|insertnegatedcontactparallelbelow           | Insert Negated Contact Parallel (below)
network|insertnetwork                               | Insert Network
network|insertnetworkbelow                          | Insert Network (below)
network|insertresetcoil                             | Insert Reset coil
network|insertreturn                                | Insert Return
network|insertsetcoil                               | Insert Set coil
network|negate                                      | Negation
network|pasteabove                                  | Paste above
network|pastebelow                                  | Paste below
network|pasteright                                  | Paste right (after)
network|removeunusedfbparams                        | Remove unused FB call parameters
network|repair                                      | Repair POU
network|set                                         | Set/Reset
network|setbranchpoint                              | Set Branch Start/End Point
network|setoutput                                   | Set output connection
network|togglenetworkoutcomment                     | Toggle network comment state
network|trigger                                     | Edge Detection
network|updatefbparams                              | Update parameters
network|viewasfbd                                   | View as function block diagram
network|viewasil                                    | View as instruction list
network|viewasladder                                | View as ladder logic
nwl|viewlanguagemodel                               | View Language Model...
object|add                                          | Add Object...
object|addfolder                                    | Add Folder...
object|addlist                                      | Add Object
object|edit                                         | Edit Object
object|editoffline                                  | Edit Object (Offline)
object|editwith                                     | Edit Object With...
object|implementinterfaces                          | Implement interfaces...
online|addonlineuser                                | Add device user...
online|changepasswordonlineuser                     | Change Password Device User...
online|connectDevice                                | Connect to []
online|createbootproject                            | Create boot application
online|disconnectDevice                             | Disconnect from []
online|display|bin                                  | Binary
online|display|dec                                  | Decimal
online|display|hex                                  | Hexadecimal
online|downloadactiveapp                            | Download
online|fileDownload                                 | File download
online|fileUpload                                   | File upload
online|flowcontrolactiveapp                         | Toggle Flow Control mode
online|forceactiveaplication                        | Force values
online|forceselectedaplication                      | Force all values [selected application]
online|forcevalues                                  | Force values to all online applications
online|loginactiveapp                               | Login
online|loginCascading                               | Login all applications
online|loginmultiapp                                | Login
online|logoffuser                                   | Logoff current device user
online|logoutactiveapp                              | Logout
online|logoutCascading                              | Logout all applications
online|logoutMultiapp                               | Logout
online|modedebug                                    | Debug
online|modelocked                                   | Locked
online|modeoperational                              | Operational
online|multidownload                                | Multiple Download...
